Forest Size, Forest Depth, Patterns Threshold, Edges Threshold, Test Accuracy, Accuracy drop, Patterns Count,Compression, Training Time, Pruning Time,
25,5,1,0.7,0.799,-0.03599999999999992,81,3.85,0:00:00.762783,0:00:02.505460
,
25,5,2,0.8,0.796,-0.03299999999999992,46,2.3,0:00:00.320652,0:00:00.849382
,
25,10,1,0.6,0.793,-0.03499999999999992,108,10.64,0:00:01.349240,0:00:09.409364
,
25,10,2,0.6,0.795,-0.03399999999999992,104,7.75,0:00:01.278818,0:00:06.092150
,
25,15,1,0.6,0.793,-0.03599999999999992,109,12.05,0:00:01.365695,0:00:09.840998
,
25,15,2,0.6,0.793,-0.038999999999999924,109,9.71,0:00:01.367560,0:00:08.157951
,
50,5,1,0.7,0.801,-0.03699999999999992,118,4.17,0:00:01.189906,0:00:04.595672
,
50,5,2,0.7,0.798,-0.03799999999999992,62,3.32,0:00:00.558022,0:00:01.601283
,
50,10,1,0.6,0.793,-0.03399999999999992,109,12.5,0:00:01.241060,0:00:09.943663
,
50,10,2,0.6,0.794,-0.03599999999999992,108,10.0,0:00:01.369990,0:00:08.215661
,
50,15,1,0.6,0.793,-0.03199999999999992,109,13.33,0:00:01.274296,0:00:10.360296
,
50,15,2,0.6,0.793,-0.03399999999999992,109,11.63,0:00:01.243658,0:00:09.633146
,
100,5,1,0.6,0.796,-0.03799999999999992,77,8.77,0:00:00.927504,0:00:04.726536
,
100,5,2,0.6,0.795,-0.039999999999999925,47,7.46,0:00:00.479602,0:00:02.625456
,
100,10,1,0.6,0.793,-0.03299999999999992,109,14.08,0:00:01.354385,0:00:10.799037
,
100,10,2,0.6,0.793,-0.03499999999999992,109,12.2,0:00:01.348038,0:00:10.496888
,
100,15,1,0.6,0.793,-0.03399999999999992,109,14.71,0:00:01.297836,0:00:11.212359
,
100,15,2,0.6,0.793,-0.03399999999999992,109,12.99,0:00:01.283657,0:00:10.049164
,
